v_para,v_perp_0,v_perp_1,f(v),counts
-568.1836531570283,-27.370225532570167,-275.08132270772194,0.0,0.0
-619.3053763521182,-29.324486858513367,-121.87037828113259,0.0,0.0
-629.5950672629856,-29.330016754052053,44.73561778426452,0.22703928,2.0
-596.6794383824766,-27.328998275910248,206.1025482649194,0.0,0.0
-523.7079418907407,-23.495884377154265,352.7455656746023,0.0,0.0
-414.30460647407153,-18.022885746413195,476.7372092733693,0.0,0.0
-320.37888826808467,-16.31170443638558,-462.68381283740996,0.0,0.0
-423.1980242263527,-20.859839128908494,-370.746960246337,0.0,0.0
-506.2730349963664,-24.38790392532329,-245.10782852609486,0.0,0.0
-551.824487890463,-26.129226195606453,-108.5911080487061,0.0,0.0
-560.9929754654088,-26.134152760546876,39.86111960155296,0.5402665,3.0
-531.6638921368589,-24.351170106220874,183.64513594560898,0.0,0.0
-466.643531141184,-20.935717845717246,314.3096068001501,0.0,0.0
-369.1610307475894,-16.05906969524021,424.7908294966715,0.0,0.0
-285.5352975981869,-14.537683846612499,-412.36351126830186,0.0,0.0
-377.17209230875153,-18.591175381586144,-330.42549356037955,0.0,0.0
-451.2120843589714,-21.735539323902366,-218.45052627614663,0.0,0.0
-491.8094461766881,-23.28747961509066,-96.78101950532076,0.8562967,3.0
-499.98082422215316,-23.291868644915592,35.52592420563472,1.4271613,5.0
-473.84148334562985,-21.702796209819486,163.67237125529599,0.0,0.0
-415.8925632928192,-18.658804598704037,280.1260947278793,0.0,0.0
-329.0120147589608,-14.31252816987398,378.5916962463099,0.0,0.0
-254.48934250616128,-12.957018410783308,-367.5276815160254,0.0,0.0
-336.16256739950495,-16.56977567421144,-294.4986639314273,0.0,0.0
-402.15229686648377,-19.372255209046575,-194.69863950408273,0.0,0.0
-438.33554252037186,-20.755454542774157,-86.25811934888462,0.45233884,1.0
-445.6184397465415,-20.759366877553386,31.66322973054773,5.8804054,13.0
-422.32121878107944,-19.343074370249795,145.87645101727065,0.0,0.0
-370.6730023667592,-16.630051751332367,249.66828094185905,0.0,0.0
-293.2388920591854,-12.756341658771902,337.42780402770995,0.0,0.0
