v_para,v_perp_0,v_perp_1,f(v),counts
-305.29433338077797,-520.5742849333478,-187.2146502426945,0.0,0.0
-399.3488779151412,-413.17852187993685,-262.78406208485757,0.022703933,2.0
-469.07902019155154,-273.89580788039166,-322.79629839601273,0.045407865,4.0
-505.807489063689,-117.69719682604651,-359.9411832753074,0.011351966,1.0
-508.2481949006233,45.63299239018386,-372.62972571709867,0.0,0.0
-476.03872732797754,207.42450204795648,-360.0190419563917,0.0,0.0
-57.062358421408135,-560.1003119055222,-4.067799505080674,0.0,0.0
-165.33323389451834,-531.4828398551418,-84.71086085390674,0.0,0.0
-272.0287474181605,-463.85130279559985,-166.8152998910607,0.0,0.0
-355.83493931528574,-368.1576701381857,-234.15052806343064,0.054026652,3.0
-417.9671156652148,-244.0515100228567,-287.62368717520417,0.5582754,31.0
-450.69355362786155,-104.87265232361952,-320.721170051484,0.018008886,1.0
-452.86831319749217,40.660719056821215,-332.0271433766899,0.0,0.0
-424.16845814587214,184.82305030405504,-320.7905445892819,0.0,0.0
-50.85639746695597,-499.1852391275082,-3.6253937851962847,0.0,0.0
-147.3520063593278,-473.68014817332244,-75.49791852521813,0.0,0.0
-242.4436048926982,-413.40402481101796,-148.67289909651714,0.0,0.0
-317.1352261695938,-328.117774949728,-208.68490221994136,0.88483995,31.0
-372.5100869803209,-217.50909867233605,-256.3424755759549,1.1417291,40.0
-401.6772750825221,-93.46695994481045,-285.8403597091143,0.028543228,1.0
-403.6155061955633,36.23856602132091,-295.91671223142123,0.0,0.0
-378.0369897953515,164.72219812054522,-285.9021907248717,0.0,0.0
-45.32682621087588,-444.90937011594445,-3.231199009484613,0.0,0.0
-131.33058218870065,-422.1773924003533,-67.28911418382417,0.0,0.0
-216.08298138296232,-368.455061892138,-132.50786419446644,0.40710497,9.0
-282.6534599364677,-292.44188300332604,-185.9948249444154,0.8594438,19.0
-332.00746009773684,-193.85956386570265,-228.4706319910756,1.1308471,25.0
-358.00334422611013,-83.30440247711293,-254.76125057137597,0.0,0.0
-359.7308170572651,32.29838642248887,-263.7420004971081,0.0,0.0
-336.93342478052,146.8121097223493,-254.81634552726027,0.0,0.0
-40.38577102503132,-396.409966126736,-2.8789703759198875,0.0,0.0
-117.01428438617768,-376.15601161717075,-59.953950737599634,0.0,0.0
-192.52785160685562,-328.2899085812811,-118.06322544633477,2.296793,32.0
-251.84151658521841,-260.56290690643243,-165.7196005385291,2.5838919,36.0
-295.81545853320677,-172.7270067914836,-203.56513800953041,0.28709912,4.0
-318.9775207420844,-74.22341179130228,-226.98980682350907,0.0,0.0
-320.51670567151814,28.777552887237484,-234.99158999530735,0.0,0.0
-300.2044443800796,130.80818376724244,-227.03891603440107,0.0,0.0
-36.001964928557754,-353.3802842200319,-2.5664681933151674,0.0,0.0
-104.3125717657349,-335.32487344572905,-53.446045310606614,0.0,0.0
-171.62924653631126,-292.65455418764907,-105.24763759217065,0.6819177,6.0
-224.504518604228,-232.27921602330346,-147.73100075990294,2.8413239,25.0
-263.70515106164567,-153.97775784933728,-181.4684551293909,0.34095886,3.0
-284.35303338423364,-66.16658976756028,-202.35043938959961,0.0,0.0
-285.7251259388231,25.653794904231713,-209.48362480402506,0.0,0.0
-267.6177337116451,116.60916532067372,-202.39420701673328,0.0,0.0
-32.0969615751892,-315.0505268342372,-2.2880834281151676,0.0,0.0
-92.99819292880693,-298.95349837555995,-47.648959234238,0.0,0.0
-153.01331160972404,-260.91147697915966,-93.83185205584587,1.079395,6.0
-200.15337947589796,-207.0847903333994,-131.7071830070609,1.079395,6.0
-235.1020883105757,-137.27639141595859,-161.785283434186,0.0,0.0
-253.51035651884922,-58.98974610814303,-180.4022641539975,0.0,0.0
-254.73363928471554,22.871231445392816,-186.7617544978799,0.0,0.0
-238.59028587441662,103.96102717968571,-180.44129733095258,0.0,0.0
-28.59152609098055,-280.64249448476505,-2.038202725328679,0.0,0.0
-82.84146787201644,-266.30350183624097,-42.44501885588604,0.0,0.0
-136.3020741543496,-232.41621086995562,-83.58407934570833,0.0,0.0
-178.29378799052756,-184.46818753838616,-117.32289421018623,0.0,0.0
-209.42559338603132,-122.2838616872772,-144.11603163172228,0.28571713,1.0
-225.82340650985134,-52.5472299931508,-160.6997632443618,0.0,0.0
-226.91308469069918,20.373356136949212,-166.36470233008524,0.0,0.0
-212.53281410483396,92.60698611138956,-160.73452923823555,0.0,0.0
-25.495881470443237,-250.25706033854905,-1.8175126279003242,0.0,0.0
-73.87212760116472,-237.47055782472196,-37.849444246070924,0.0,0.0
-121.5445018160708,-207.2522712052421,-74.53433524639904,0.0,0.0
-158.9897293653121,-164.49562066677586,-104.62021485636694,0.0,0.0
-186.75086399276915,-109.04405689630113,-128.512435046381,0.0,0.0
-201.37328134057861,-46.857884934193734,-143.30063967556987,0.0,0.0
-202.34498138642994,18.167517615641753,-148.35223274645472,0.0,0.0
-189.5216733258676,82.58034544100299,-143.3316387959233,0.0,0.0
-22.71768118426553,-222.9872486061608,-1.619476486237009,0.0,0.0
-65.82249811531346,-211.59405405256967,-33.72510256436573,0.0,0.0
-108.30014143818244,-184.6685773412829,-66.41254174113169,0.0,0.0
-141.66507533630283,-146.57100323467913,-93.22005467520323,0.0,0.0
-166.40114959414404,-97.16183338192391,-114.50879737032916,0.0,0.0
-179.43021005154333,-41.75192419296262,-127.68557872196197,0.0,0.0
-180.29602366637118,16.187855417858408,-132.18671151065152,0.0,0.0
-168.87003085952347,73.58178774239171,-127.71319451092468,0.0,0.0
-20.24160612579317,-198.6831485098697,-1.4429632186198176,0.0,0.0
-58.64829095625919,-188.53174121133014,-30.049295504461092,0.0,0.0
-96.49616834194967,-164.5409583700175,-59.17403226441248,0.0,0.0
-126.22454076433314,-130.59575661235596,-83.0597004830133,0.0,0.0
-148.264556219905,-86.57185757777162,-102.02812021633639,0.0,0.0
-159.87353877991427,-37.201247899052575,-113.7687222317378,0.0,0.0
-160.644980826949,14.423479987620897,-117.77925834685962,0.0,0.0
-150.464343528859,65.56187409433343,-113.7933236866733,0.0,0.0
-18.02832213304373,-176.9584608115844,-1.285186016294935,0.0,0.0
-52.23548845125606,-167.91704645189384,-26.763603462228602,0.0,0.0
-85.94494971351378,-146.54948946226313,-52.70374127166466,0.0,0.0
-112.42272250665701,-116.315975477383,-73.97766943258257,0.0,0.0
-132.05280985255195,-77.1057982458758,-90.87202018452632,0.0,0.0
-142.3924168274616,-33.13352945278079,-101.32885648591252,0.0,0.0
-143.07951219206916,12.846369848436165,-104.90087362713257,0.0,0.0
-134.01206542020645,58.39312523361907,-101.35077907884168,0.0,0.0
-16.06382450141109,-157.67578573618297,-1.1451423858041139,0.0,0.0
-46.54353381484316,-149.6195880779697,-23.84724947134425,0.0,0.0
-76.57976143833457,-130.5803944962788,-46.96075643564793,0.0,0.0
-100.17232863141817,-103.64134469250756,-65.9165274241684,0.0,0.0
-117.66338174408975,-68.70379480821636,-80.9699490099117,0.0,0.0
-126.87630768046438,-29.523059960183037,-90.28733040489517,0.0,0.0
-127.48853267495679,11.446539996411325,-93.4701148548677,0.0,0.0
-119.40913768808332,52.030183847243926,-90.30686102508207,0.0,0.0
-14.312969182341476,-140.4901992020327,-1.0203229501438442,0.0,0.0
-41.47060031881301,-133.31207055933538,-21.24805778437751,0.0,0.0
-68.23308714236646,-116.34801737340808,-41.842352687546125,0.0,0.0
-89.25422694432109,-92.34514307901192,-58.732075362606366,0.0,0.0
-104.83887045039774,-61.215544009954634,-72.14477340774674,0.0,0.0
-113.04765085832696,-26.305245631998414,-80.44662403529013,0.0,0.0
-113.59314780287514,10.198950817778329,-83.28250632718523,0.0,0.0
-106.39435494748977,46.35925122294098,-80.46402889702776,0.0,0.0
-12.786519624622088,-125.50713631902669,-0.9115120608003293,0.0,0.0
-37.04782626870292,-119.09454251546373,-18.981985546791876,0.0,0.0
-60.95613730610512,-103.93968416888782,-37.379932950580105,0.0,0.0
-79.73539940520095,-82.49667541984664,-52.46838835249308,0.0,0.0
-93.65796520042613,-54.687000565220025,-64.45064296300754,0.0,0.0
-100.99129766910846,-23.499838200933045,-71.86711903419726,0.0,0.0
-101.47861749387266,9.111244808819114,-74.40055827300493,0.0,0.0
-95.04756317447891,41.415106151131944,-71.88266603464253,0.0,0.0
-11.402107914380395,-111.91836254927355,-0.8128191162112969,0.0,0.0
-33.036621161068524,-106.20006317154315,-16.926786568042754,0.0,0.0
-54.35635457681292,-92.68603397691263,-33.33276900007708,0.0,0.0
-71.1023701700783,-73.56468032261621,-46.78758359060779,0.0,0.0
-83.51753089009253,-48.76598879134981,-57.47251268578993,0.0,0.0
-90.05687283764428,-20.955483681630152,-64.0859962248346,0.0,0.0
-90.49142821216901,8.124764102061668,-66.34513562756278,0.0,0.0
-84.75667427066855,36.93105161883363,-64.09986186910747,0.0,0.0
-10.120803062896584,-99.34157425493486,-0.7214816093099088,0.0,0.0
-29.324145478129594,-94.26587060566507,-15.024647752230546,0.0,0.0
-48.248084170974835,-82.27047918500875,-29.58701613220624,0.0,0.0
-63.11227038216657,-65.29787830617798,-41.52985024150665,0.0,0.0
-74.1322781099525,-43.28592878888581,-51.014060108168195,0.0,0.0
-79.93676938995713,-18.600623949526288,-56.8843611158689,0.0,0.0
-80.3224904134745,7.211739993810449,-58.88962917342981,0.0,0.0
-75.2321717644295,32.78093704716672,-56.89666184333665,0.0,0.0
-8.98680020539382,-88.21070864837704,-0.6406398329599714,0.0,0.0
-26.038477103432342,-83.7037159993681,-13.341187374223008,0.0,0.0
-42.84205514005407,-73.05236149386914,-26.271893034589418,0.0,0.0
-56.04076579965704,-57.981484570469725,-36.87657824216513,0.0,0.0
-65.8260198787757,-38.43589367882061,-45.29811540360565,0.0,0.0
-70.98013691152437,-16.516487821402126,-50.51066909730147,0.0,0.0
-71.3226417850833,6.40369564781314,-52.29125612209831,0.0,0.0
-66.802673967381,29.10795133228006,-50.52159243750643,0.0,0.0
-8.062508086233038,-79.13823328236013,-0.5747503155555151,0.0,0.0
-23.360419309675763,-75.0947842703958,-11.96904606279181,0.0,0.0
-38.43574709232507,-65.53892351911408,-23.569827069856682,0.0,0.0
-50.27696889269737,-52.01808434588559,-33.08381879105838,0.0,0.0
-59.055810418924466,-34.48275959673568,-40.639201375995974,0.0,0.0
-63.6798283121193,-14.817768217576392,-45.315644998848036,0.0,0.0
-63.98710495316482,5.745073658809472,-46.91309802861427,0.0,0.0
-59.932018369264824,26.11419737056051,-45.32544638797405,0.0,0.0
-7.156484591170738,-70.24509960101635,-0.5101614750719221,0.0,0.0
-20.735300159406506,-66.65603527966769,-10.624028892188756,0.0,0.0
-34.11654357118323,-58.17400868670404,-20.921176343773062,0.0,0.0
-44.627113472160545,-46.17257153950596,-29.366037681303183,0.0,0.0
-52.41943522519887,-30.607772004977317,-36.07238670387337,0.0,0.0
-56.52382542916348,-13.152622815999207,-40.223312017645064,0.0,0.0
-56.79657390143757,5.099475408889164,-41.641253163592616,0.0,0.0
-53.19717747374489,23.17962561147049,-40.23201444851388,0.0,0.0
-6.431657650442503,-63.13046740739022,-0.45849339534126204,0.0,0.0
-18.635169129024007,-59.904913550291255,-9.547996998145049,0.0,0.0
-30.661119923131537,-52.28197560064215,-18.8022186224199,0.0,0.0
-40.10714769116453,-41.496077135804185,-26.391758537034754,0.0,0.0
-47.11023903932028,-27.507725695012688,-32.418868027164656,0.0,0.0
-50.79892714997595,-11.820487292163858,-36.149377611133616,0.0,0.0
-51.04404913972917,4.582982439457375,-37.42370371257126,0.0,0.0
-47.80921027309796,20.831921909603647,-36.15719737505275,0.0,0.0
-367.8056522624174,-2201.97185315706,214.90838015846998,0.0,0.0
-838.282288079572,-2079.8254398272557,-41.89739996303996,0.0,0.0
-1293.6976362410787,-1804.0915894458244,-318.9776505327317,0.0,0.0
-1642.542360310792,-1419.7712578286046,-562.5392751094896,0.0,0.0
-1890.0919077351136,-925.3786649142769,-775.4829133893968,0.0,0.0
-2005.102432158521,-374.14563831943934,-932.5907639614398,0.0,0.0
-1984.348025748659,199.47657098793363,-1026.0205795101544,0.0,0.0
-1828.0175215930649,765.0197633786964,-1050.3539574763124,0.0,0.0
-327.7912840506833,-1962.4143727413168,191.52798816502568,0.0,0.0
-747.0837155327026,-1853.5566190464406,-37.33932118329875,0.0,0.0
-1152.953377288948,-1607.8203691703775,-284.2754141988567,0.0,0.0
-1463.846520195657,-1265.3111796634776,-501.33938784423236,0.0,0.0
-1684.4645487353846,-824.7046357296894,-691.1163827060443,0.0,0.0
-1786.9628403459355,-333.44156400772346,-831.1321796432543,0.0,0.0
-1768.4663410162975,177.77501145620107,-914.3975099076547,0.0,0.0
-1629.1433818160149,681.7915135472875,-936.0836008521834,0.0,0.0
-292.1351383996225,-1748.948907952377,170.69413239180298,0.0,0.0
-665.8182510536062,-1651.932368841243,-33.27771088116362,0.0,0.0
-1027.5385754319723,-1432.9265943362304,-253.352776497693,0.0,0.0
-1304.613734086939,-1127.6744883250506,-446.80525333344804,0.0,0.0
-1501.2336559212345,-734.9958068321051,-615.9389130432378,0.0,0.0
-1592.5824290670862,-297.17078670311645,-740.7241337259634,0.0,0.0
-1576.097963952081,158.43716931895227,-814.9321699568098,0.0,0.0
-1451.9300976299419,607.6283736981349,-834.2592462122961,0.0,0.0
-260.3504624230336,-1558.6608743855913,152.12239751052772,0.0,0.0
-593.3763149572114,-1472.199885575496,-29.657046265288493,0.0,0.0
-915.7410673970589,-1277.022273331881,-225.78769023791799,0.0,0.0
-1162.6700371507031,-1004.9819920750871,-398.19221886105805,0.0,0.0
-1337.897427031421,-655.0272916784972,-548.9239132298782,0.0,0.0
-1419.3073663589967,-264.838210523499,-660.1323688284687,0.0,0.0
-1404.6164218443519,141.19899607431495,-726.2664340804321,0.0,0.0
-1293.9581717785768,541.5175041618054,-743.4907456544919,0.0,0.0
-232.02803930675873,-1389.1009357071498,135.573686290229,0.0,0.0
-528.8254448201551,-1312.045653014557,-26.430721919626993,0.0,0.0
-816.1216006836839,-1138.100595874595,-201.22520837754672,0.0,0.0
-1036.188255571651,-895.6544051275175,-354.87465433266266,0.0,0.0
-1192.3533689184333,-583.7696777355739,-489.2088238167265,0.0,0.0
-1264.90714123434,-236.02764300349318,-588.3194506285869,0.0,0.0
-1251.814359664837,125.83857584643384,-647.2590990898769,0.0,0.0
-1153.1940691355412,482.60817765558687,-662.609572652105,0.0,0.0
-206.79530309328766,-1238.0380788285677,120.83022210723975,0.0,0.0
-471.31644600072104,-1169.3624709286323,-23.556486059730563,0.0,0.0
-727.3694229678804,-1014.3336549651407,-179.34223995347605,0.0,0.0
-923.5041358457456,-798.2531681140352,-316.2824970899167,0.0,0.0
-1062.6865343171085,-520.2855155821861,-436.00801289600616,0.0,0.0
-1127.350153438856,-210.35995584965937,-524.3404946642305,0.0,0.0
-1115.6811812709093,112.15382041906634,-576.8705315435329,0.0,0.0
-1027.7857875888185,430.1251916537306,-590.5517098963015,0.0,0.0
-184.29852740351998,-1103.3549803702665,107.68541246107733,0.0,0.0
-420.04303060817256,-1042.150348164929,-20.993789018933985,0.0,0.0
-648.2406882768119,-903.9867589709535,-159.83201610983474,0.0,0.0
-823.0383961075204,-711.4131691079485,-281.874900489105,0.0,0.0
-947.0794556218534,-463.6849310050329,-388.5757918931032,0.0,0.0
-1004.7084594553708,-187.4753984799164,-467.29877665542034,0.0,0.0
-994.3089186481993,99.95288355254304,-514.114171267078,0.0,0.0
-915.9754429935529,383.3329436465461,-526.3070013029725,0.0,0.0
-164.24926048048292,-983.324222481074,95.97061908807582,0.0,0.0
-374.3478391025383,-928.7778963426587,-18.709966493361797,0.0,0.0
-577.7204967931029,-805.6446989799222,-142.4443628584967,0.0,0.0
-733.5024826285262,-634.0206299411398,-251.21057002289078,0.0,0.0
-844.0494891693488,-413.24202406189966,-346.3037831037202,0.0,0.0
-895.409202469069,-167.08048272825013,-416.46271558154956,0.0,0.0
-886.1410390192832,89.07928366690861,-458.1852496042562,0.0,0.0
-816.3291905638544,341.6312551904982,-469.0516255211012,0.0,0.0
-146.38498575832273,-876.3748416929276,85.5325679884585,0.0,0.0
-333.6325905266349,-827.761161501384,-16.675011649623286,0.0,0.0
-514.8858418711716,-718.0202985172394,-126.9516969617534,0.0,0.0
-653.724455264397,-565.0625617713602,-223.8881162315105,0.0,0.0
-752.2480427488954,-368.2965254600895,-308.63868641034,0.0,0.0
-798.0217329465122,-148.90832576707567,-371.1669564435387,0.0,0.0
-789.761581175193,79.39071170981967,-408.3515875009653,0.0,0.0
-727.5427091237107,304.47440776969296,-418.0361352435259,0.0,0.0
-130.4572010257143,-781.0185593259769,76.22595408823695,0.0,0.0
-297.3308249742913,-737.6944338022258,-14.860640207213116,0.0,0.0
-458.86231728023995,-639.8941941077353,-113.13837420357095,0.0,0.0
-582.5942821458157,-503.5794737590501,-199.52741061339668,0.0,0.0
-670.397727779382,-328.22306640942065,-275.05646460157516,0.0,0.0
-711.1908727326154,-132.70593423952545,-330.7811548525588,0.0,0.0
-703.8295090483953,70.7524107355916,-363.91983480689,0.0,0.0
-648.3805140496606,271.34525618965995,-372.5506101827828,0.0,0.0
-116.26379980899583,-696.0459045085137,67.93279974565895,0.0,0.0
-264.98203892088713,-657.435270917043,-13.243829228842522,0.0,0.0
-408.93934796956455,-570.2754744689075,-100.82921626993794,0.0,0.0
-519.209579816441,-448.79136664086315,-177.8193230239407,0.015758727,2.0
-597.4602687217703,-292.51326953676545,-245.1310444875581,0.015758727,2.0
-633.8152685296118,-118.267889373914,-294.7930648566388,0.0,0.0
-627.2547735147418,63.05477477411316,-324.3263301168274,0.0,0.0
-577.8384915358802,241.8236544863851,-332.0181164166239,0.0,0.0
-103.62185459878492,-620.3613481021066,60.546119949876996,0.0,0.0
-236.16920527411276,-585.9490536747669,-11.803768441669014,0.0,0.0
-364.47334364689596,-508.26659083593256,-89.86557538881813,0.0,0.0
-462.75332143816195,-399.99203560735987,-158.48414994114805,0.024974324,2.0
-532.4954529115566,-260.70686857061725,-218.4767580069888,0.124871604,10.0
-564.8973638632124,-105.40805172223358,-262.73876154774945,0.0,0.0
-559.0502099043479,56.198509227070474,-289.06070595226345,0.0,0.0
-515.0072193229862,215.52893370922527,-295.9161354175872,0.0,0.0
-92.33100272941374,-552.7653610495083,53.94886203100023,0.0,0.0
-210.43568950176632,-522.10269443822,-10.517604523226835,0.0,0.0
-324.75949659466096,-452.88469757531124,-80.07361397616994,0.0,0.0
-412.3307051707816,-356.40802520155773,-141.21538190925097,0.15847817,8.0
-474.4735258209439,-232.29964727177628,-194.67102174309926,1.1489666,58.0
-503.34487172699664,-93.92256310035188,-234.11013935910228,0.079239085,4.0
-498.1348392687323,50.07498857338657,-257.5639882527383,0.0,0.0
-458.89085838398205,192.044405375879,-263.67243050729974,0.0,0.0
-82.28931185228066,-492.6480126077689,48.08153558575595,0.0,0.0
-187.5492350616587,-465.3201638012818,-9.373731028235204,0.0,0.0
-289.4394977613738,-403.630116519037,-71.3650041677942,0.0,0.0
-367.48666526338275,-317.64599437670705,-125.8571423445017,1.0047214,32.0
-422.8710121340082,-207.03533550760756,-173.49908856307744,1.5698774,50.0
-448.60236515154975,-83.70776987601398,-208.6489188357417,0.031397544,1.0
-443.95898152741574,44.628944532335005,-229.551999639656,0.0,0.0
-408.9830715383705,171.1581780502049,-234.99609329764615,0.0,0.0
-73.34207833483379,-439.0829363265932,42.853680465654946,0.0,0.0
-167.15722084337358,-414.7263927229522,-8.35455448676413,0.0,0.0
-257.96902995596065,-359.7438395570017,-63.60556219135406,0.04975727,1.0
-327.5302241878089,-283.10868132564786,-112.17284288426404,1.0449027,21.0
-376.89270149377444,-184.52461481906192,-154.63474147245273,1.6917472,34.0
-399.82631698095065,-74.60631901244501,-185.96275607227622,0.0,0.0
-395.68778811578886,39.77648712043406,-204.59305585802346,0.0,0.0
-364.51478276556736,152.54830198576005,-209.44522559184952,0.0,0.0
-65.34707829291256,-391.21865895120726,38.182223865581214,0.0,0.0
-148.93547080490862,-369.51723607810834,-7.443814491372355,0.0,0.0
-229.8479244242135,-320.52829726916343,-56.67193893645834,0.63161796,8.0
-291.82628341955024,-252.24711080719456,-99.94491541724032,2.4475195,31.0
-335.8077700674876,-164.40964814115424,-137.7780571308099,0.23685671,3.0
-356.24139810086126,-66.47351121155856,-165.69101617437468,0.0,0.0
-352.5540159168995,35.44047236090737,-182.29044663595405,0.0,0.0
-324.7791581703468,135.9190867680572,-186.61367195848172,0.0,0.0
-58.25376225181026,-348.7524867332985,34.037595414938416,0.0,0.0
-132.76875449870568,-329.40671958746896,-6.635796161729835,0.0,0.0
-204.89828735644733,-285.7354603430957,-50.52029067532069,0.50007296,4.0
-260.1489985500739,-224.8660872078405,-89.09605975234689,2.8754194,23.0
-299.35635585917225,-146.56323449902922,-122.82246122024678,0.75010943,6.0
-317.5719578836215,-59.257912930283595,-147.7055198107766,0.0,0.0
-314.2848275308734,31.593471643655416,-162.50310257910124,0.0,0.0
-289.5248986471979,121.16528707669362,-166.35706407605446,0.0,0.0
-51.93520256485954,-310.92469468524337,30.345676613419077,0.0,0.0
-118.36786282702633,-293.67727578910154,-5.916042323687783,0.0,0.0
-182.67378436358922,-254.7428613023936,-45.040551964230744,0.59366715,3.0
-231.93167147374152,-200.47575366994948,-79.4321548960488,1.7810016,9.0
-266.8863717764125,-130.6661114322853,-109.50040578799944,0.19788904,1.0
